user_id,date,exercise,weight,sets,reps
user2,2022-12-01,Back Squat,142,4,8
user2,2022-12-01,Deadlift,132,5,8
user2,2022-12-01,Bench Press,43,3,5
user2,2022-12-02,Back Squat,109,3,7
user2,2022-12-02,Deadlift,105,5,4
user2,2022-12-02,Bench Press,80,5,1
user2,2022-12-05,Back Squat,108,5,6
user2,2022-12-05,Deadlift,141,5,8
user2,2022-12-05,Bench Press,62,5,6
user2,2022-12-06,Back Squat,109,4,3
user2,2022-12-06,Deadlift,83,4,4
user2,2022-12-06,Bench Press,41,4,1
user2,2022-12-07,Back Squat,120,5,6
user2,2022-12-07,Deadlift,178,5,4
user2,2022-12-07,Bench Press,50,3,4
user2,2022-12-08,Back Squat,144,3,5
user2,2022-12-08,Deadlift,148,5,1
user2,2022-12-08,Bench Press,88,3,7
user2,2022-12-09,Back Squat,105,3,3
user2,2022-12-09,Deadlift,110,5,6
user2,2022-12-09,Bench Press,91,5,6
user2,2022-12-12,Back Squat,135,3,6
user2,2022-12-12,Deadlift,152,5,3
user2,2022-12-12,Bench Press,76,3,8
user2,2022-12-13,Back Squat,129,4,3
user2,2022-12-13,Deadlift,142,3,2
user2,2022-12-13,Bench Press,43,3,4
user2,2022-12-14,Back Squat,62,5,8
user2,2022-12-14,Deadlift,80,4,4
user2,2022-12-14,Bench Press,91,3,6
user2,2022-12-15,Back Squat,82,4,1
user2,2022-12-15,Deadlift,82,3,3
user2,2022-12-15,Bench Press,89,3,6
user2,2022-12-16,Back Squat,69,4,7
user2,2022-12-16,Deadlift,155,3,6
user2,2022-12-16,Bench Press,59,4,3
user2,2022-12-19,Back Squat,80,5,7
user2,2022-12-19,Deadlift,181,5,8
user2,2022-12-19,Bench Press,81,4,3
user2,2022-12-20,Back Squat,150,5,6
user2,2022-12-20,Deadlift,108,5,3
user2,2022-12-20,Bench Press,64,4,5
user2,2022-12-21,Back Squat,76,3,1
user2,2022-12-21,Deadlift,169,5,7
user2,2022-12-21,Bench Press,94,5,1
user2,2022-12-22,Back Squat,83,5,6
user2,2022-12-22,Deadlift,197,5,4
user2,2022-12-22,Bench Press,80,5,2
user2,2022-12-23,Back Squat,123,3,6
user2,2022-12-23,Deadlift,175,3,4
user2,2022-12-23,Bench Press,62,4,3
user2,2022-12-26,Back Squat,141,3,6
user2,2022-12-26,Deadlift,137,3,5
user2,2022-12-26,Bench Press,53,3,2
user2,2022-12-27,Back Squat,104,4,2
user2,2022-12-27,Deadlift,172,3,1
user2,2022-12-27,Bench Press,64,4,7
user2,2022-12-28,Back Squat,81,4,8
user2,2022-12-28,Deadlift,192,4,6
user2,2022-12-28,Bench Press,74,4,2
user2,2022-12-29,Back Squat,121,5,4
user2,2022-12-29,Deadlift,100,4,2
user2,2022-12-29,Bench Press,91,3,5
user2,2022-12-30,Back Squat,62,4,5
user2,2022-12-30,Deadlift,93,3,6
user2,2022-12-30,Bench Press,50,4,3
user2,2023-01-02,Back Squat,69,5,2
user2,2023-01-02,Deadlift,123,5,8
user2,2023-01-02,Bench Press,85,3,7
user2,2023-01-03,Back Squat,143,3,7
user2,2023-01-03,Deadlift,100,3,2
user2,2023-01-03,Bench Press,61,3,4
user2,2023-01-04,Back Squat,112,5,5
user2,2023-01-04,Deadlift,164,4,5
user2,2023-01-04,Bench Press,55,3,1
user2,2023-01-05,Back Squat,110,5,8
user2,2023-01-05,Deadlift,99,3,6
user2,2023-01-05,Bench Press,40,4,2
user2,2023-01-06,Back Squat,97,5,8
user2,2023-01-06,Deadlift,105,3,1
user2,2023-01-06,Bench Press,53,3,5
user2,2023-01-09,Back Squat,70,4,2
user2,2023-01-09,Deadlift,119,4,8
user2,2023-01-09,Bench Press,71,5,5
user2,2023-01-10,Back Squat,71,5,7
user2,2023-01-10,Deadlift,103,4,7
user2,2023-01-10,Bench Press,63,3,8
user2,2023-01-11,Back Squat,65,4,8
user2,2023-01-11,Deadlift,139,4,4
user2,2023-01-11,Bench Press,93,4,1
user2,2023-01-12,Back Squat,79,5,2
user2,2023-01-12,Deadlift,90,5,6
user2,2023-01-12,Bench Press,91,5,7
user2,2023-01-13,Back Squat,135,3,1
user2,2023-01-13,Deadlift,187,4,7
user2,2023-01-13,Bench Press,74,5,8
user2,2023-01-16,Back Squat,133,3,8
user2,2023-01-16,Deadlift,118,3,7
user2,2023-01-16,Bench Press,97,5,1
user2,2023-01-17,Back Squat,124,5,3
user2,2023-01-17,Deadlift,95,4,3
user2,2023-01-17,Bench Press,100,3,4
user2,2023-01-18,Back Squat,84,3,1
user2,2023-01-18,Deadlift,134,3,7
user2,2023-01-18,Bench Press,52,5,3
user2,2023-01-19,Back Squat,136,4,6
user2,2023-01-19,Deadlift,196,5,2
user2,2023-01-19,Bench Press,45,4,7
user2,2023-01-20,Back Squat,130,4,5
user2,2023-01-20,Deadlift,146,4,1
user2,2023-01-20,Bench Press,90,5,7
user2,2023-01-23,Back Squat,74,4,3
user2,2023-01-23,Deadlift,98,5,2
user2,2023-01-23,Bench Press,99,3,2
user2,2023-01-24,Back Squat,96,5,6
user2,2023-01-24,Deadlift,192,4,5
user2,2023-01-24,Bench Press,64,5,8
user2,2023-01-25,Back Squat,133,5,8
user2,2023-01-25,Deadlift,84,3,5
user2,2023-01-25,Bench Press,65,3,7
user2,2023-01-26,Back Squat,64,4,6
user2,2023-01-26,Deadlift,168,3,1
user2,2023-01-26,Bench Press,87,4,5
user2,2023-01-27,Back Squat,107,3,6
user2,2023-01-27,Deadlift,184,4,5
user2,2023-01-27,Bench Press,57,4,2
user2,2023-01-30,Back Squat,89,3,5
user2,2023-01-30,Deadlift,175,4,6
user2,2023-01-30,Bench Press,57,5,7
user2,2023-01-31,Back Squat,137,5,2
user2,2023-01-31,Deadlift,104,4,4
user2,2023-01-31,Bench Press,98,4,8
user2,2023-02-01,Back Squat,126,4,1
user2,2023-02-01,Deadlift,145,3,2
user2,2023-02-01,Bench Press,59,5,7
user2,2023-02-02,Back Squat,77,5,1
user2,2023-02-02,Deadlift,102,3,4
user2,2023-02-02,Bench Press,93,3,4
user2,2023-02-03,Back Squat,64,4,1
user2,2023-02-03,Deadlift,197,4,4
user2,2023-02-03,Bench Press,57,4,8
user2,2023-02-06,Back Squat,124,4,2
user2,2023-02-06,Deadlift,167,3,4
user2,2023-02-06,Bench Press,63,4,8
user2,2023-02-07,Back Squat,82,4,6
user2,2023-02-07,Deadlift,124,3,5
user2,2023-02-07,Bench Press,87,5,2
user2,2023-02-08,Back Squat,96,3,7
user2,2023-02-08,Deadlift,86,3,4
user2,2023-02-08,Bench Press,94,3,4
user2,2023-02-09,Back Squat,146,3,5
user2,2023-02-09,Deadlift,163,4,1
user2,2023-02-09,Bench Press,95,5,1
user2,2023-02-10,Back Squat,120,3,3
user2,2023-02-10,Deadlift,156,3,4
user2,2023-02-10,Bench Press,56,5,5
user2,2023-02-13,Back Squat,150,5,5
user2,2023-02-13,Deadlift,134,4,6
user2,2023-02-13,Bench Press,69,4,4
user2,2023-02-14,Back Squat,119,4,7
user2,2023-02-14,Deadlift,154,3,1
user2,2023-02-14,Bench Press,72,5,6
user2,2023-02-15,Back Squat,131,5,5
user2,2023-02-15,Deadlift,118,5,2
user2,2023-02-15,Bench Press,70,3,6
user2,2023-02-16,Back Squat,95,5,6
user2,2023-02-16,Deadlift,190,4,5
user2,2023-02-16,Bench Press,81,5,5
user2,2023-02-17,Back Squat,84,3,4
user2,2023-02-17,Deadlift,195,3,7
user2,2023-02-17,Bench Press,82,4,3
user2,2023-02-20,Back Squat,63,5,8
user2,2023-02-20,Deadlift,117,4,7
user2,2023-02-20,Bench Press,65,4,1
user2,2023-02-21,Back Squat,134,5,4
user2,2023-02-21,Deadlift,123,5,4
user2,2023-02-21,Bench Press,83,5,8
user2,2023-02-22,Back Squat,145,4,5
user2,2023-02-22,Deadlift,188,3,3
user2,2023-02-22,Bench Press,58,3,8
user2,2023-02-23,Back Squat,76,5,5
user2,2023-02-23,Deadlift,172,5,3
user2,2023-02-23,Bench Press,100,5,6
user2,2023-02-24,Back Squat,143,3,4
user2,2023-02-24,Deadlift,125,3,5
user2,2023-02-24,Bench Press,66,4,6
user2,2023-02-27,Back Squat,93,5,5
user2,2023-02-27,Deadlift,139,3,8
user2,2023-02-27,Bench Press,43,5,2
user2,2023-02-28,Back Squat,120,3,2
user2,2023-02-28,Deadlift,191,5,7
user2,2023-02-28,Bench Press,73,4,7
user2,2023-03-01,Back Squat,66,3,3
user2,2023-03-01,Deadlift,105,4,7
user2,2023-03-01,Bench Press,76,4,3
user2,2023-03-02,Back Squat,100,5,3
user2,2023-03-02,Deadlift,179,3,8
user2,2023-03-02,Bench Press,61,5,3
user2,2023-03-03,Back Squat,100,5,1
user2,2023-03-03,Deadlift,80,4,5
user2,2023-03-03,Bench Press,53,3,3
user2,2023-03-06,Back Squat,122,3,3
user2,2023-03-06,Deadlift,158,4,7
user2,2023-03-06,Bench Press,65,4,8
user2,2023-03-07,Back Squat,109,3,1
user2,2023-03-07,Deadlift,148,3,6
user2,2023-03-07,Bench Press,100,3,6
user2,2023-03-08,Back Squat,127,3,1
user2,2023-03-08,Deadlift,166,3,4
user2,2023-03-08,Bench Press,54,5,6
user2,2023-03-09,Back Squat,99,3,2
user2,2023-03-09,Deadlift,129,5,5
user2,2023-03-09,Bench Press,50,3,1
user2,2023-03-10,Back Squat,98,4,8
user2,2023-03-10,Deadlift,173,5,6
user2,2023-03-10,Bench Press,67,5,3
user2,2023-03-13,Back Squat,103,4,6
user2,2023-03-13,Deadlift,176,3,3
user2,2023-03-13,Bench Press,100,4,1
user2,2023-03-14,Back Squat,89,3,3
user2,2023-03-14,Deadlift,107,5,1
user2,2023-03-14,Bench Press,77,5,3
user2,2023-03-15,Back Squat,75,4,1
user2,2023-03-15,Deadlift,128,5,5
user2,2023-03-15,Bench Press,89,5,1
user2,2023-03-16,Back Squat,136,3,2
user2,2023-03-16,Deadlift,163,3,1
user2,2023-03-16,Bench Press,84,3,7
user2,2023-03-17,Back Squat,116,4,2
user2,2023-03-17,Deadlift,150,4,8
user2,2023-03-17,Bench Press,84,3,4
user2,2023-03-20,Back Squat,148,5,1
user2,2023-03-20,Deadlift,118,4,2
user2,2023-03-20,Bench Press,82,5,5
user2,2023-03-21,Back Squat,139,5,3
user2,2023-03-21,Deadlift,133,3,2
user2,2023-03-21,Bench Press,58,3,2
user2,2023-03-22,Back Squat,123,3,4
user2,2023-03-22,Deadlift,179,4,4
user2,2023-03-22,Bench Press,62,5,7
user2,2023-03-23,Back Squat,97,3,1
user2,2023-03-23,Deadlift,150,4,4
user2,2023-03-23,Bench Press,84,4,6
user2,2023-03-24,Back Squat,90,3,1
user2,2023-03-24,Deadlift,165,3,2
user2,2023-03-24,Bench Press,93,5,8
user2,2023-03-27,Back Squat,79,3,2
user2,2023-03-27,Deadlift,172,5,2
user2,2023-03-27,Bench Press,97,4,4
user2,2023-03-28,Back Squat,118,4,5
user2,2023-03-28,Deadlift,139,3,2
user2,2023-03-28,Bench Press,92,3,1
user2,2023-03-29,Back Squat,97,4,6
user2,2023-03-29,Deadlift,134,5,2
user2,2023-03-29,Bench Press,46,3,1
user2,2023-03-30,Back Squat,77,5,3
user2,2023-03-30,Deadlift,122,4,8
user2,2023-03-30,Bench Press,79,4,2
user2,2023-03-31,Back Squat,107,4,3
user2,2023-03-31,Deadlift,94,4,7
user2,2023-03-31,Bench Press,69,4,7
user2,2023-04-03,Back Squat,148,4,7
user2,2023-04-03,Deadlift,163,3,2
user2,2023-04-03,Bench Press,48,5,1
user2,2023-04-04,Back Squat,80,3,7
user2,2023-04-04,Deadlift,196,5,8
user2,2023-04-04,Bench Press,91,5,8
user2,2023-04-05,Back Squat,83,5,7
user2,2023-04-05,Deadlift,179,4,1
user2,2023-04-05,Bench Press,95,5,3
user2,2023-04-06,Back Squat,121,4,2
user2,2023-04-06,Deadlift,193,4,8
user2,2023-04-06,Bench Press,42,3,5
user2,2023-04-07,Back Squat,143,4,1
user2,2023-04-07,Deadlift,170,5,4
user2,2023-04-07,Bench Press,82,4,2
user2,2023-04-10,Back Squat,115,5,4
user2,2023-04-10,Deadlift,141,4,7
user2,2023-04-10,Bench Press,49,5,1
user2,2023-04-11,Back Squat,61,5,3
user2,2023-04-11,Deadlift,144,4,8
user2,2023-04-11,Bench Press,95,3,2
user2,2023-04-12,Back Squat,122,4,4
user2,2023-04-12,Deadlift,122,4,1
user2,2023-04-12,Bench Press,72,3,7
user2,2023-04-13,Back Squat,111,3,2
user2,2023-04-13,Deadlift,138,4,8
user2,2023-04-13,Bench Press,45,4,8
user2,2023-04-14,Back Squat,100,3,8
user2,2023-04-14,Deadlift,175,5,1
user2,2023-04-14,Bench Press,46,4,7
user3,2022-04-18,Back Squat,64,5,1
user3,2022-04-18,Deadlift,185,3,5
user3,2022-04-18,Bench Press,96,5,4
user3,2022-04-19,Back Squat,143,5,8
user3,2022-04-19,Deadlift,123,4,1
user3,2022-04-19,Bench Press,92,3,8
user3,2022-04-20,Back Squat,102,5,8
user3,2022-04-20,Deadlift,171,5,6
user3,2022-04-20,Bench Press,85,4,2
user3,2022-04-21,Back Squat,72,5,4
user3,2022-04-21,Deadlift,80,4,6
user3,2022-04-21,Bench Press,93,5,5
user3,2022-04-22,Back Squat,130,5,6
user3,2022-04-22,Deadlift,169,3,1
user3,2022-04-22,Bench Press,97,3,8
user3,2022-04-25,Back Squat,77,5,7
user3,2022-04-25,Deadlift,93,4,4
user3,2022-04-25,Bench Press,52,3,7
user3,2022-04-26,Back Squat,87,4,4
user3,2022-04-26,Deadlift,171,4,2
user3,2022-04-26,Bench Press,88,4,1
user3,2022-04-27,Back Squat,141,5,2
user3,2022-04-27,Deadlift,178,4,8
user3,2022-04-27,Bench Press,82,5,3
user3,2022-04-28,Back Squat,123,3,1
user3,2022-04-28,Deadlift,150,4,8
user3,2022-04-28,Bench Press,99,5,3
user3,2022-04-29,Back Squat,148,5,3
user3,2022-04-29,Deadlift,173,3,2
user3,2022-04-29,Bench Press,64,5,6
user3,2022-05-02,Back Squat,124,4,7
user3,2022-05-02,Deadlift,157,5,4
user3,2022-05-02,Bench Press,57,4,6
user3,2022-05-03,Back Squat,97,4,3
user3,2022-05-03,Deadlift,97,4,5
user3,2022-05-03,Bench Press,93,5,6
user3,2022-05-04,Back Squat,130,5,4
user3,2022-05-04,Deadlift,105,3,5
user3,2022-05-04,Bench Press,83,4,3
user3,2022-05-05,Back Squat,150,5,3
user3,2022-05-05,Deadlift,144,5,6
user3,2022-05-05,Bench Press,85,3,6
user3,2022-05-06,Back Squat,131,4,7
user3,2022-05-06,Deadlift,166,5,5
user3,2022-05-06,Bench Press,96,4,1
user3,2022-05-09,Back Squat,126,3,1
user3,2022-05-09,Deadlift,128,3,1
user3,2022-05-09,Bench Press,82,3,4
user3,2022-05-10,Back Squat,94,3,5
user3,2022-05-10,Deadlift,167,4,3
user3,2022-05-10,Bench Press,93,3,5
user3,2022-05-11,Back Squat,86,5,1
user3,2022-05-11,Deadlift,125,4,2
user3,2022-05-11,Bench Press,79,5,4
user3,2022-05-12,Back Squat,142,5,7
user3,2022-05-12,Deadlift,110,5,5
user3,2022-05-12,Bench Press,84,5,1
user3,2022-05-13,Back Squat,108,4,7
user3,2022-05-13,Deadlift,180,5,6
user3,2022-05-13,Bench Press,75,3,1
user3,2022-05-16,Back Squat,92,3,8
user3,2022-05-16,Deadlift,186,3,6
user3,2022-05-16,Bench Press,88,5,4
user3,2022-05-17,Back Squat,84,4,8
user3,2022-05-17,Deadlift,102,5,2
user3,2022-05-17,Bench Press,51,3,2
user3,2022-05-18,Back Squat,108,3,7
user3,2022-05-18,Deadlift,115,5,5
user3,2022-05-18,Bench Press,48,3,5
user3,2022-05-19,Back Squat,60,4,8
user3,2022-05-19,Deadlift,170,3,1
user3,2022-05-19,Bench Press,49,4,1
user3,2022-05-20,Back Squat,140,5,5
user3,2022-05-20,Deadlift,142,5,6
user3,2022-05-20,Bench Press,44,5,6
user3,2022-05-23,Back Squat,127,3,3
user3,2022-05-23,Deadlift,146,3,3
user3,2022-05-23,Bench Press,66,5,7
user3,2022-05-24,Back Squat,71,4,4
user3,2022-05-24,Deadlift,193,3,6
user3,2022-05-24,Bench Press,61,4,5
user3,2022-05-25,Back Squat,87,5,8
user3,2022-05-25,Deadlift,151,5,1
user3,2022-05-25,Bench Press,47,5,6
user3,2022-05-26,Back Squat,117,3,4
user3,2022-05-26,Deadlift,85,5,6
user3,2022-05-26,Bench Press,64,3,7
user3,2022-05-27,Back Squat,92,5,5
user3,2022-05-27,Deadlift,83,5,6
user3,2022-05-27,Bench Press,72,5,8
user3,2022-05-30,Back Squat,122,3,5
user3,2022-05-30,Deadlift,194,5,4
user3,2022-05-30,Bench Press,60,5,2
user3,2022-05-31,Back Squat,72,3,1
user3,2022-05-31,Deadlift,160,3,4
user3,2022-05-31,Bench Press,82,5,4
user3,2022-06-01,Back Squat,147,4,2
user3,2022-06-01,Deadlift,106,5,7
user3,2022-06-01,Bench Press,81,3,3
user3,2022-06-02,Back Squat,63,4,6
user3,2022-06-02,Deadlift,84,3,2
user3,2022-06-02,Bench Press,43,3,5
user3,2022-06-03,Back Squat,131,3,4
user3,2022-06-03,Deadlift,196,4,7
user3,2022-06-03,Bench Press,64,4,7
user3,2022-06-06,Back Squat,115,4,1
user3,2022-06-06,Deadlift,129,5,2
user3,2022-06-06,Bench Press,74,3,2
user3,2022-06-07,Back Squat,134,3,2
user3,2022-06-07,Deadlift,125,5,2
user3,2022-06-07,Bench Press,58,5,5
user3,2022-06-08,Back Squat,137,3,5
user3,2022-06-08,Deadlift,177,4,7
user3,2022-06-08,Bench Press,65,5,1
user3,2022-06-09,Back Squat,120,3,4
user3,2022-06-09,Deadlift,97,5,7
user3,2022-06-09,Bench Press,90,5,5
user3,2022-06-10,Back Squat,141,3,5
user3,2022-06-10,Deadlift,166,5,6
user3,2022-06-10,Bench Press,100,3,3
user3,2022-06-13,Back Squat,75,3,1
user3,2022-06-13,Deadlift,153,5,7
user3,2022-06-13,Bench Press,74,5,2
user3,2022-06-14,Back Squat,99,3,6
user3,2022-06-14,Deadlift,107,4,3
user3,2022-06-14,Bench Press,50,3,4
user3,2022-06-15,Back Squat,138,4,4
user3,2022-06-15,Deadlift,94,3,1
user3,2022-06-15,Bench Press,94,5,8
user3,2022-06-16,Back Squat,142,5,2
user3,2022-06-16,Deadlift,117,5,2
user3,2022-06-16,Bench Press,56,3,4
user3,2022-06-17,Back Squat,134,4,6
user3,2022-06-17,Deadlift,125,3,4
user3,2022-06-17,Bench Press,46,4,2
user3,2022-06-20,Back Squat,84,4,8
user3,2022-06-20,Deadlift,137,4,5
user3,2022-06-20,Bench Press,84,5,3
user3,2022-06-21,Back Squat,132,5,6
user3,2022-06-21,Deadlift,183,4,7
user3,2022-06-21,Bench Press,50,3,6
user3,2022-06-22,Back Squat,91,3,7
user3,2022-06-22,Deadlift,115,4,3
user3,2022-06-22,Bench Press,83,5,6
user3,2022-06-23,Back Squat,121,4,8
user3,2022-06-23,Deadlift,125,4,8
user3,2022-06-23,Bench Press,75,3,3
user3,2022-06-24,Back Squat,142,5,2
user3,2022-06-24,Deadlift,187,4,3
user3,2022-06-24,Bench Press,97,5,4
user3,2022-06-27,Back Squat,93,5,2
user3,2022-06-27,Deadlift,173,3,1
user3,2022-06-27,Bench Press,94,5,1
user3,2022-06-28,Back Squat,134,5,7
user3,2022-06-28,Deadlift,178,5,4
user3,2022-06-28,Bench Press,98,3,5
user3,2022-06-29,Back Squat,129,5,8
user3,2022-06-29,Deadlift,163,3,6
user3,2022-06-29,Bench Press,65,3,5
user3,2022-06-30,Back Squat,77,4,2
user3,2022-06-30,Deadlift,130,4,1
user3,2022-06-30,Bench Press,82,3,3
user3,2022-07-01,Back Squat,125,3,8
user3,2022-07-01,Deadlift,100,3,3
user3,2022-07-01,Bench Press,87,5,8
user3,2022-07-04,Back Squat,105,3,4
user3,2022-07-04,Deadlift,177,4,4
user3,2022-07-04,Bench Press,44,4,6
user3,2022-07-05,Back Squat,89,3,4
user3,2022-07-05,Deadlift,146,4,7
user3,2022-07-05,Bench Press,70,4,1
user3,2022-07-06,Back Squat,65,5,6
user3,2022-07-06,Deadlift,93,5,5
user3,2022-07-06,Bench Press,93,5,5
user3,2022-07-07,Back Squat,134,5,3
user3,2022-07-07,Deadlift,128,5,7
user3,2022-07-07,Bench Press,63,5,2
user3,2022-07-08,Back Squat,126,4,7
user3,2022-07-08,Deadlift,196,3,7
user3,2022-07-08,Bench Press,62,4,8
user3,2022-07-11,Back Squat,121,5,1
user3,2022-07-11,Deadlift,144,3,8
user3,2022-07-11,Bench Press,50,3,2
user3,2022-07-12,Back Squat,125,5,5
user3,2022-07-12,Deadlift,107,3,3
user3,2022-07-12,Bench Press,50,4,2
user3,2022-07-13,Back Squat,144,3,7
user3,2022-07-13,Deadlift,183,4,2
user3,2022-07-13,Bench Press,70,5,8
user3,2022-07-14,Back Squat,121,3,3
user3,2022-07-14,Deadlift,162,4,1
user3,2022-07-14,Bench Press,55,3,3
user3,2022-07-15,Back Squat,133,5,3
user3,2022-07-15,Deadlift,97,5,1
user3,2022-07-15,Bench Press,97,5,3
user3,2022-07-18,Back Squat,67,3,5
user3,2022-07-18,Deadlift,198,3,7
user3,2022-07-18,Bench Press,78,5,1
user3,2022-07-19,Back Squat,144,4,2
user3,2022-07-19,Deadlift,107,4,8
user3,2022-07-19,Bench Press,95,4,3
user3,2022-07-20,Back Squat,88,4,3
user3,2022-07-20,Deadlift,181,5,3
user3,2022-07-20,Bench Press,79,5,5
user3,2022-07-21,Back Squat,81,5,6
user3,2022-07-21,Deadlift,198,4,2
user3,2022-07-21,Bench Press,54,4,7
user3,2022-07-22,Back Squat,76,3,1
user3,2022-07-22,Deadlift,105,5,7
user3,2022-07-22,Bench Press,92,3,2
user3,2022-07-25,Back Squat,82,4,1
user3,2022-07-25,Deadlift,192,5,2
user3,2022-07-25,Bench Press,45,4,3
user3,2022-07-26,Back Squat,137,5,1
user3,2022-07-26,Deadlift,194,5,7
user3,2022-07-26,Bench Press,73,4,6
user3,2022-07-27,Back Squat,65,5,7
user3,2022-07-27,Deadlift,109,4,7
user3,2022-07-27,Bench Press,62,5,2
user3,2022-07-28,Back Squat,114,3,5
user3,2022-07-28,Deadlift,141,3,2
user3,2022-07-28,Bench Press,58,5,7
user3,2022-07-29,Back Squat,92,3,1
user3,2022-07-29,Deadlift,170,5,1
user3,2022-07-29,Bench Press,76,5,2
user3,2022-08-01,Back Squat,126,3,7
user3,2022-08-01,Deadlift,163,3,6
user3,2022-08-01,Bench Press,66,4,2
user3,2022-08-02,Back Squat,79,4,5
user3,2022-08-02,Deadlift,113,5,7
user3,2022-08-02,Bench Press,76,4,5
user3,2022-08-03,Back Squat,147,4,4
user3,2022-08-03,Deadlift,132,5,8
user3,2022-08-03,Bench Press,51,4,8
user3,2022-08-04,Back Squat,92,4,6
user3,2022-08-04,Deadlift,179,5,7
user3,2022-08-04,Bench Press,87,3,2
user3,2022-08-05,Back Squat,89,4,3
user3,2022-08-05,Deadlift,92,3,7
user3,2022-08-05,Bench Press,90,4,1
user3,2022-08-08,Back Squat,80,4,1
user3,2022-08-08,Deadlift,182,3,3
user3,2022-08-08,Bench Press,70,5,7
user3,2022-08-09,Back Squat,71,3,5
user3,2022-08-09,Deadlift,108,4,2
user3,2022-08-09,Bench Press,78,3,7
user3,2022-08-10,Back Squat,111,5,5
user3,2022-08-10,Deadlift,171,5,1
user3,2022-08-10,Bench Press,100,3,8
user3,2022-08-11,Back Squat,116,3,4
user3,2022-08-11,Deadlift,188,5,5
user3,2022-08-11,Bench Press,52,3,4
user3,2022-08-12,Back Squat,138,3,1
user3,2022-08-12,Deadlift,126,3,1
user3,2022-08-12,Bench Press,50,3,5
user3,2022-08-15,Back Squat,111,4,7
user3,2022-08-15,Deadlift,131,5,4
user3,2022-08-15,Bench Press,73,3,2
user3,2022-08-16,Back Squat,71,5,5
user3,2022-08-16,Deadlift,172,5,6
user3,2022-08-16,Bench Press,62,4,4
user3,2022-08-17,Back Squat,137,3,8
user3,2022-08-17,Deadlift,199,4,1
user3,2022-08-17,Bench Press,56,3,7
user3,2022-08-18,Back Squat,124,3,2
user3,2022-08-18,Deadlift,144,4,6
user3,2022-08-18,Bench Press,100,3,5
user3,2022-08-19,Back Squat,128,5,5
user3,2022-08-19,Deadlift,168,4,7
user3,2022-08-19,Bench Press,76,4,4
user3,2022-08-22,Back Squat,103,4,8
user3,2022-08-22,Deadlift,194,5,1
user3,2022-08-22,Bench Press,70,3,5
user3,2022-08-23,Back Squat,68,4,4
user3,2022-08-23,Deadlift,166,5,4
user3,2022-08-23,Bench Press,91,4,7
user3,2022-08-24,Back Squat,105,5,1
user3,2022-08-24,Deadlift,169,4,4
user3,2022-08-24,Bench Press,58,3,7
user3,2022-08-25,Back Squat,146,5,6
user3,2022-08-25,Deadlift,89,5,3
user3,2022-08-25,Bench Press,70,4,6
user3,2022-08-26,Back Squat,87,5,5
user3,2022-08-26,Deadlift,103,5,4
user3,2022-08-26,Bench Press,71,5,4
user3,2022-08-29,Back Squat,90,5,4
user3,2022-08-29,Deadlift,191,4,4
user3,2022-08-29,Bench Press,54,3,4
user3,2022-08-30,Back Squat,139,4,3
user3,2022-08-30,Deadlift,179,3,2
user3,2022-08-30,Bench Press,98,3,8
user3,2022-08-31,Back Squat,138,3,1
user3,2022-08-31,Deadlift,188,4,6
user3,2022-08-31,Bench Press,79,4,8
user3,2022-09-01,Back Squat,133,4,8
user3,2022-09-01,Deadlift,103,5,5
user3,2022-09-01,Bench Press,65,3,3
user3,2022-09-02,Back Squat,66,5,7
user3,2022-09-02,Deadlift,141,5,1
user3,2022-09-02,Bench Press,72,4,7
user3,2022-09-05,Back Squat,147,3,8
user3,2022-09-05,Deadlift,95,5,8
user3,2022-09-05,Bench Press,60,5,1
user3,2022-09-06,Back Squat,61,5,4
user3,2022-09-06,Deadlift,128,5,2
user3,2022-09-06,Bench Press,60,4,5
user3,2022-09-07,Back Squat,83,5,5
user3,2022-09-07,Deadlift,110,4,8
user3,2022-09-07,Bench Press,79,4,6
user3,2022-09-08,Back Squat,83,4,7
user3,2022-09-08,Deadlift,106,4,6
user3,2022-09-08,Bench Press,63,4,5
user3,2022-09-09,Back Squat,117,3,3
user3,2022-09-09,Deadlift,153,5,4
user3,2022-09-09,Bench Press,92,3,5
user3,2022-09-12,Back Squat,90,5,7
user3,2022-09-12,Deadlift,189,4,4
user3,2022-09-12,Bench Press,49,5,3
user3,2022-09-13,Back Squat,120,3,3
user3,2022-09-13,Deadlift,133,4,3
user3,2022-09-13,Bench Press,97,5,6
user3,2022-09-14,Back Squat,122,4,5
user3,2022-09-14,Deadlift,151,5,1
user3,2022-09-14,Bench Press,65,3,3
user3,2022-09-15,Back Squat,67,3,5
user3,2022-09-15,Deadlift,140,5,2
user3,2022-09-15,Bench Press,68,5,6
user3,2022-09-16,Back Squat,93,4,6
user3,2022-09-16,Deadlift,151,5,5
user3,2022-09-16,Bench Press,62,3,7
user3,2022-09-19,Back Squat,75,4,4
user3,2022-09-19,Deadlift,153,5,3
user3,2022-09-19,Bench Press,89,4,6
user3,2022-09-20,Back Squat,101,5,8
user3,2022-09-20,Deadlift,179,5,8
user3,2022-09-20,Bench Press,96,3,7
user3,2022-09-21,Back Squat,138,4,8
user3,2022-09-21,Deadlift,160,3,3
user3,2022-09-21,Bench Press,80,4,7
user3,2022-09-22,Back Squat,140,5,7
user3,2022-09-22,Deadlift,188,3,2
user3,2022-09-22,Bench Press,50,4,4
user3,2022-09-23,Back Squat,100,4,5
user3,2022-09-23,Deadlift,170,4,7
